date,open,high,low,close,volume,turnover
2016/09/28,6248.6,6258.0,6222.2,6240.2,7648.0,9543279880.0
2016/09/29,6254.8,6314.0,6247.6,6299.8,9244.0,11624501120.0
2016/09/30,6289.4,6325.2,6283.2,6318.6,7227.0,9111695560.0
2016/10/10,6348.8,6449.6,6168.0,6444.6,9917.0,12654722600.0
2016/10/11,6446.4,6461.8,6435.0,6454.8,7340.0,9464197840.0
2016/10/12,6442.0,6463.4,6435.8,6448.2,6550.0,8448670680.0
2016/10/13,6457.8,6484.4,6442.2,6462.0,7093.0,9170335600.0
2016/10/14,6461.6,6474.0,6410.0,6467.0,8630.0,11117699440.0
2016/10/17,6482.0,6496.8,6376.2,6418.0,8847.0,11405780520.0
2016/10/18,6419.4,6516.0,6415.4,6505.4,9688.0,12528699600.0
2016/10/19,6510.2,6534.4,6479.0,6491.2,7588.0,9876649400.0
2016/10/20,6400.6,6426.6,6393.0,6418.0,6485.0,8314081920.0
2016/10/21,6416.0,6432.0,6342.6,6396.6,10157.0,12988112440.0
2016/10/24,6428.8,6506.6,6401.2,6471.4,9400.0,12148181240.0
2016/10/25,6488.0,6495.8,6475.4,6487.0,6243.0,8098430160.0
2016/10/26,6488.0,6488.0,6438.8,6471.0,8054.0,10410387000.0
2016/10/27,6471.0,6474.0,6423.4,6458.2,7592.0,9789968000.0
2016/10/28,6458.6,6485.0,6395.4,6411.0,8917.0,11483266520.0
2016/10/31,6403.8,6413.0,6360.4,6407.6,7567.0,9671240680.0
2016/11/01,6410.0,6473.6,6403.8,6465.0,8223.0,10586874160.0
2016/11/02,6455.0,6461.0,6397.4,6400.0,7714.0,9921807080.0
2016/11/03,6396.6,6493.4,6392.4,6435.0,9540.0,12294295520.0
2016/11/04,6435.0,6477.8,6406.4,6419.6,7402.0,9534542120.0
2016/11/07,6438.8,6454.0,6398.0,6409.0,7276.0,9350222840.0
2016/11/08,6434.0,6488.0,6425.0,6469.0,8041.0,10376542280.0
2016/11/09,6467.4,6475.8,6307.2,6405.0,11217.0,14384448560.0
2016/11/10,6473.0,6517.6,6472.0,6499.0,8109.0,10536243640.0
2016/11/11,6496.8,6573.6,6485.0,6563.0,8360.0,10915892480.0
2016/11/14,6552.6,6618.0,6547.2,6586.6,8049.0,10602101280.0
2016/11/15,6532.8,6532.8,6493.2,6519.2,3372.0,4390182120.0
2016/11/16,6539.4,6552.8,6522.2,6538.4,4631.0,6054070280.0
2016/11/17,6520.4,6547.0,6480.0,6547.0,6731.0,8777855680.0
2016/11/18,6549.8,6549.8,6492.0,6506.8,7552.0,9853893360.0
2016/11/21,6511.2,6573.2,6502.0,6523.2,8422.0,10998126440.0
2016/11/22,6535.2,6593.6,6531.0,6593.6,7467.0,9792887480.0
2016/11/23,6615.0,6615.0,6550.2,6561.8,7611.0,10011125880.0
2016/11/24,6568.4,6574.6,6531.8,6547.6,6412.0,8407621560.0
2016/11/25,6541.0,6586.6,6449.0,6564.8,9326.0,12151285760.0
2016/11/28,6595.8,6617.8,6553.2,6596.4,7392.0,9733475720.0
2016/11/29,6588.0,6608.8,6530.2,6556.8,7785.0,10231331600.0
2016/11/30,6543.0,6589.0,6506.4,6531.2,8352.0,10937486240.0
2016/12/01,6540.2,6592.2,6533.0,6572.0,7066.0,9273508160.0
2016/12/02,6550.2,6563.0,6430.2,6433.0,8206.0,10677590880.0
2016/12/05,6395.0,6492.0,6388.0,6430.0,7184.0,9270356800.0
2016/12/06,6451.6,6479.8,6421.6,6431.4,6802.0,8780438840.0
2016/12/07,6443.0,6499.6,6417.6,6488.6,7362.0,9520615600.0
2016/12/08,6491.2,6505.0,6475.0,6488.8,6546.0,8498686480.0
2016/12/09,6470.0,6499.8,6456.0,6456.0,6655.0,8625092200.0
2016/12/12,6459.2,6492.6,6156.6,6174.6,9657.0,12242988880.0
2016/12/13,6188.6,6253.2,6161.6,6231.0,8125.0,10098176080.0
2016/12/14,6231.0,6292.0,6197.0,6224.0,7622.0,9520384800.0
2016/12/15,6086.4,6197.0,6074.8,6150.2,7635.0,9378303800.0
2016/12/16,6148.4,6221.0,6148.4,6204.4,7394.0,9159335840.0
2016/12/19,6204.0,6209.4,6153.2,6198.0,6142.0,7603759000.0
2016/12/20,6190.4,6216.4,6164.2,6183.8,6587.0,8149638320.0
2016/12/21,6200.4,6264.0,6200.4,6256.6,6920.0,8632224640.0
2016/12/22,6249.4,6254.6,6187.8,6235.0,6495.0,8080210160.0
2016/12/23,6230.2,6235.0,6170.2,6209.8,6058.0,7513116320.0
2016/12/26,6181.6,6226.8,6114.6,6219.8,7211.0,8900345120.0
2016/12/27,6216.0,6237.6,6212.0,6216.0,4972.0,6189154760.0
2016/12/28,6224.8,6232.6,6186.4,6218.0,5091.0,6333199120.0
2016/12/29,6214.8,6250.8,6184.4,6215.8,6280.0,7811686880.0
2016/12/30,6225.0,6247.0,6191.2,6210.6,5919.0,7360554240.0
2017/01/03,6242.0,6297.0,6225.2,6275.8,6343.0,7956803000.0
2017/01/04,6275.8,6372.0,6267.0,6367.0,6933.0,8771195160.0
2017/01/05,6362.0,6371.8,6347.0,6359.0,5089.0,6473341240.0
2017/01/06,6357.6,6366.0,6321.2,6339.0,5434.0,6890604720.0
2017/01/09,6336.0,6382.6,6328.0,6373.8,5638.0,7169432840.0
2017/01/10,6375.0,6388.6,6343.2,6344.6,5327.0,6784404480.0
2017/01/11,6339.2,6382.2,6295.0,6297.6,6579.0,8335130680.0
2017/01/12,6302.4,6321.2,6233.0,6238.4,6221.0,7817887160.0
2017/01/13,6245.2,6267.4,6170.8,6178.4,7654.0,9529412200.0
2017/01/16,6171.8,6190.0,5874.8,6011.4,9088.0,11027497120.0
2017/01/17,5998.0,6070.0,5956.8,6065.0,8087.0,9742689760.0
2017/01/18,6059.0,6105.0,6038.0,6073.8,7472.0,9077618880.0
2017/01/19,5984.6,6018.4,5951.2,5995.0,6708.0,8037856040.0
2017/01/20,5988.0,6108.0,5983.0,6082.8,8844.0,10735028800.0
2017/01/23,6095.0,6157.6,6095.0,6114.2,6444.0,7892439720.0
2017/01/24,6109.8,6129.6,6090.4,6123.0,5648.0,6902507040.0
2017/01/25,6102.4,6158.0,6091.6,6155.0,5634.0,6914524600.0
2017/01/26,6162.8,6197.6,6152.6,6188.8,4638.0,5728004760.0
2017/02/03,6190.0,6199.8,6079.6,6165.0,5183.0,6378474920.0
2017/02/06,6171.2,6207.2,6147.8,6199.6,6191.0,7654544440.0
2017/02/07,6200.0,6218.6,6163.0,6187.4,6258.0,7746606720.0
2017/02/08,6180.0,6261.8,6166.0,6246.6,6954.0,8631748600.0
2017/02/09,6248.0,6299.0,6244.6,6284.8,6392.0,8029932440.0
2017/02/10,6288.0,6306.8,6269.0,6294.2,7018.0,8825118160.0
2017/02/13,6295.2,6348.4,6284.2,6330.2,6313.0,7982487080.0
2017/02/14,6252.6,6259.4,6225.4,6253.0,2836.0,3542918400.0
2017/02/15,6249.8,6266.2,6194.0,6200.2,4539.0,5657703640.0
2017/02/16,6200.2,6263.8,6198.8,6260.4,6413.0,8000812200.0
2017/02/17,6295.8,6295.8,6200.0,6213.0,8960.0,11187200800.0
2017/02/20,6220.2,6315.0,6218.4,6313.8,10098.0,12654832000.0
2017/02/21,6311.0,6361.4,6302.4,6341.0,9310.0,11801363560.0
2017/02/22,6348.0,6395.2,6338.0,6389.6,9035.0,11508845760.0
2017/02/23,6389.4,6407.0,6348.4,6397.6,9983.0,12737246600.0
2017/02/24,6390.4,6413.0,6375.4,6410.6,8443.0,10794328240.0
2017/02/27,6410.0,6410.0,6332.2,6348.0,9370.0,11941464440.0
2017/02/28,6350.2,6387.8,6347.2,6376.4,9387.0,11953565840.0
2017/03/01,6375.8,6444.0,6363.6,6397.8,10832.0,13883088720.0
2017/03/02,6416.8,6423.8,6362.2,6390.0,9945.0,12705381360.0
2017/03/03,6379.8,6418.0,6346.2,6393.0,10414.0,13299788440.0
2017/03/06,6404.8,6479.8,6403.4,6459.8,9589.0,12382561120.0
2017/03/07,6463.8,6469.6,6433.6,6465.0,8213.0,10602934600.0
2017/03/08,6466.0,6466.0,6427.4,6449.6,8016.0,10337579880.0
2017/03/09,6436.0,6442.4,6361.2,6390.8,10675.0,13651988680.0
2017/03/10,6397.8,6429.8,6392.4,6410.4,8480.0,10874225280.0
2017/03/13,6404.8,6489.8,6365.4,6484.6,10438.0,13459005560.0
2017/03/14,6487.2,6503.8,6461.0,6470.0,8196.0,10625713880.0
2017/03/15,6464.6,6486.0,6455.4,6466.4,8862.0,11469930280.0
2017/03/16,6398.2,6474.4,6398.2,6469.4,9012.0,11611435320.0
2017/03/17,6485.0,6553.0,6393.0,6410.0,12413.0,16052234080.0
2017/03/20,6423.6,6434.4,6385.0,6427.0,9473.0,12147463880.0
2017/03/21,6426.6,6445.0,6403.4,6445.0,8546.0,10977695560.0
2017/03/22,6415.8,6442.4,6372.8,6428.8,10292.0,13202263280.0
2017/03/23,6441.0,6477.4,6382.0,6450.0,12578.0,16199815120.0
2017/03/24,6451.4,6535.0,6445.8,6527.8,11786.0,15290658480.0
2017/03/27,6533.4,6534.0,6466.4,6480.6,10213.0,13264625680.0
2017/03/28,6485.0,6496.0,6453.2,6467.2,8921.0,11551657640.0
2017/03/29,6470.0,6491.8,6406.4,6443.6,11307.0,14596863040.0
2017/03/30,6438.0,6454.6,6354.0,6366.4,12536.0,16046840520.0
2017/03/31,6378.6,6394.2,6352.6,6380.2,9206.0,11741494280.0
2017/04/05,6418.0,6545.0,6418.0,6538.6,11851.0,15405613600.0
2017/04/06,6547.0,6548.4,6514.0,6536.0,8650.0,11298274240.0
2017/04/07,6528.8,6578.0,6510.2,6556.0,8807.0,11523286720.0
2017/04/10,6551.2,6569.4,6537.4,6546.0,7268.0,9522853400.0
2017/04/11,6549.0,6618.4,6509.0,6602.2,11275.0,14813209160.0
2017/04/12,6608.8,6609.8,6547.8,6555.8,9866.0,12984394240.0
2017/04/13,6550.2,6627.8,6550.2,6610.0,9324.0,12305871480.0
2017/04/14,6605.0,6608.4,6503.2,6518.8,11205.0,14672450160.0
2017/04/17,6505.2,6516.0,6425.4,6443.2,11107.0,14363283080.0
2017/04/18,6455.0,6484.6,6418.0,6422.2,9838.0,12706907960.0
2017/04/19,6400.0,6408.6,6284.0,6346.6,11663.0,14784944200.0
2017/04/20,6350.2,6383.8,6312.6,6347.8,7678.0,9756001760.0
2017/04/21,6316.8,6340.6,6252.0,6260.2,11332.0,14270357080.0
2017/04/24,6244.8,6257.0,6106.0,6108.4,11588.0,14280933440.0
2017/04/25,6129.2,6182.4,6115.6,6128.0,10751.0,13223176320.0
2017/04/26,6128.0,6176.0,6128.0,6142.0,9484.0,11681045200.0
2017/04/27,6129.0,6180.4,6026.0,6160.0,13148.0,16055217040.0
2017/04/28,6155.0,6188.0,6148.4,6180.4,9521.0,11745099680.0
2017/05/02,6180.0,6187.4,6153.0,6176.0,7378.0,9105226080.0
2017/05/03,6175.0,6207.6,6136.0,6156.2,8925.0,11012286920.0
2017/05/04,6147.8,6217.4,6121.0,6123.6,11114.0,13696374720.0
2017/05/05,6113.8,6141.0,6047.0,6057.8,11746.0,14343336440.0
2017/05/08,6050.2,6069.8,5945.2,5951.2,11810.0,14212153760.0
2017/05/09,5950.0,5998.4,5907.8,5987.0,13017.0,15508158960.0
2017/05/10,5993.2,6016.0,5839.6,5842.2,13186.0,15695900040.0
2017/05/11,5826.0,5872.0,5706.0,5827.2,15025.0,17431405840.0
2017/05/12,5834.0,5857.6,5786.8,5827.2,12302.0,14328261560.0
2017/05/15,5852.6,5914.0,5852.6,5876.8,10723.0,12608327120.0
2017/05/16,5865.0,6020.0,5822.2,6009.8,12510.0,14773319800.0
2017/05/17,5967.6,6021.4,5963.2,5981.6,7182.0,8608952600.0
2017/05/18,5940.0,6007.8,5908.0,5920.0,10683.0,12721690560.0
2017/05/19,5930.0,5953.0,5884.0,5913.6,11508.0,13618972680.0
2017/05/22,5918.8,5953.4,5804.0,5828.6,13770.0,16189217240.0
2017/05/23,5828.6,5854.8,5710.0,5716.0,14652.0,16959483400.0
2017/05/24,5700.0,5773.0,5641.2,5759.0,17961.0,20533423960.0
2017/05/25,5757.2,5861.8,5691.0,5810.6,18142.0,20934795360.0
2017/05/26,5814.0,5864.0,5797.2,5814.6,13410.0,15636830440.0
2017/05/31,5891.0,5924.6,5762.6,5772.6,14585.0,17032592680.0
2017/06/01,5748.0,5796.0,5658.2,5667.0,13960.0,16031999120.0
2017/06/02,5662.8,5774.2,5613.6,5753.2,16216.0,18452439280.0
2017/06/05,5779.4,5824.8,5761.8,5775.0,13961.0,16182055120.0
2017/06/06,5773.0,5834.8,5767.2,5807.2,13789.0,15991102400.0
2017/06/07,5810.2,5956.4,5810.2,5952.0,17251.0,20360014040.0
2017/06/08,5949.0,5958.2,5914.8,5940.0,12267.0,14578605800.0
2017/06/09,5930.6,5974.4,5900.2,5964.4,13901.0,16490629640.0
2017/06/12,5935.0,5938.0,5876.6,5882.2,13912.0,16437666320.0
2017/06/13,5882.2,5992.0,5880.4,5955.4,14417.0,17155383440.0
2017/06/14,5963.0,5987.8,5948.2,5956.6,11214.0,13381935280.0
2017/06/15,5915.0,5988.6,5915.0,5964.2,10467.0,12486906760.0
2017/06/16,5969.0,5980.0,5945.4,5957.6,10300.0,12279123480.0
2017/06/19,5958.4,6023.2,5951.0,6006.0,13114.0,15704688480.0
2017/06/20,6016.0,6063.4,6007.6,6029.4,11596.0,13988294000.0
2017/06/21,6029.2,6038.2,5977.0,6034.0,12909.0,15510941720.0
2017/06/22,6029.8,6067.0,5936.0,5944.8,13635.0,16410855440.0
2017/06/23,5950.2,5975.8,5861.2,5953.2,15863.0,18810116880.0
2017/06/26,5978.6,6093.0,5957.4,6085.8,15279.0,18425464360.0
2017/06/27,6088.2,6099.6,6043.2,6061.0,11615.0,14109057200.0
2017/06/28,6055.0,6078.6,6026.4,6048.0,10632.0,12864400200.0
2017/06/29,6064.8,6113.4,6056.0,6074.4,12074.0,14681949920.0
2017/06/30,6056.0,6115.8,6043.2,6097.2,10787.0,13115841680.0
2017/07/03,6102.8,6152.4,6086.0,6146.0,10519.0,12879177240.0
2017/07/04,6147.2,6147.6,6090.8,6119.0,10580.0,12942526720.0
2017/07/05,6114.0,6170.8,6100.8,6161.4,10359.0,12709574960.0
2017/07/06,6162.2,6187.2,6106.6,6146.4,11767.0,14477061160.0
2017/07/07,6137.4,6208.2,6133.6,6183.2,9324.0,11499475400.0
2017/07/10,6177.6,6209.6,6144.2,6165.0,10530.0,13008020960.0
2017/07/11,6173.0,6173.0,6092.2,6108.4,11885.0,14590995120.0
2017/07/12,6117.4,6123.8,6013.8,6085.4,14774.0,17923129040.0
2017/07/13,6100.0,6152.6,6080.4,6108.2,13115.0,16034977840.0
2017/07/14,6101.4,6125.0,6065.4,6093.4,10337.0,12603315760.0
2017/07/17,6080.8,6090.0,5821.2,5825.6,14069.0,16697108560.0
2017/07/18,5825.0,5903.6,5818.0,5899.0,13280.0,15579468280.0
2017/07/19,5898.8,6045.0,5883.0,6033.2,12040.0,14354701680.0
2017/07/20,6038.2,6099.2,6033.4,6074.0,7763.0,9434240080.0
2017/07/21,6017.0,6061.8,6001.0,6041.2,10257.0,12392262680.0
2017/07/24,6044.2,6117.2,6031.0,6083.8,12208.0,14829466280.0
2017/07/25,6085.4,6097.4,6023.8,6081.2,12117.0,14685895200.0
2017/07/26,6099.0,6099.8,6033.4,6070.0,11368.0,13780793920.0
2017/07/27,6065.6,6148.8,6014.8,6129.4,13550.0,16519049120.0
2017/07/28,6120.0,6195.0,6115.2,6185.2,11414.0,14050925040.0
2017/07/31,6181.2,6277.2,6155.6,6265.6,10639.0,13237004400.0
2017/08/01,6266.2,6272.0,6223.4,6247.6,9877.0,12337757240.0
2017/08/02,6258.0,6288.8,6205.0,6225.4,11432.0,14283798760.0
2017/08/03,6215.6,6280.0,6208.0,6233.8,11448.0,14302444560.0
2017/08/04,6235.4,6279.6,6180.2,6185.2,11656.0,14557726640.0
2017/08/07,6205.0,6284.0,6191.8,6280.0,10457.0,13045766080.0
2017/08/08,6280.0,6306.6,6253.6,6272.2,10318.0,12960864440.0
2017/08/09,6270.0,6333.0,6265.0,6317.4,9116.0,11476503160.0
2017/08/10,6296.0,6323.2,6213.6,6251.0,11676.0,14650310000.0
2017/08/11,6231.2,6268.2,6118.2,6139.2,13899.0,17248348400.0
2017/08/14,6159.0,6288.2,6155.0,6286.4,11498.0,14346195760.0
2017/08/15,6283.2,6311.8,6265.8,6292.8,9847.0,12385306560.0
2017/08/16,6248.8,6271.6,6204.0,6259.8,6141.0,7673271280.0
2017/08/17,6277.2,6325.0,6245.0,6319.4,9925.0,12488376280.0
2017/08/18,6295.2,6317.4,6272.2,6286.6,11687.0,14704549120.0
2017/08/21,6300.4,6369.8,6300.2,6358.8,9814.0,12459752120.0
2017/08/22,6361.4,6361.4,6311.2,6336.0,9826.0,12443182600.0
2017/08/23,6330.0,6343.0,6245.8,6285.2,11679.0,14708282240.0
2017/08/24,6295.2,6306.0,6238.0,6248.6,10851.0,13611848200.0
2017/08/25,6254.6,6354.2,6254.4,6327.2,12426.0,15671648560.0
2017/08/28,6340.4,6455.2,6331.4,6417.8,12706.0,16287414360.0
2017/08/29,6418.0,6436.0,6368.4,6389.8,9490.0,12162452240.0
2017/08/30,6391.2,6459.8,6386.0,6433.6,9523.0,12243239920.0
2017/08/31,6441.4,6474.6,6423.0,6464.2,9403.0,12126583160.0
2017/09/01,6474.4,6548.0,6444.8,6528.6,11171.0,14532082240.0
2017/09/04,6536.2,6561.0,6510.8,6548.6,9401.0,12296724560.0
2017/09/05,6548.8,6576.0,6516.4,6569.2,9619.0,12598924400.0
2017/09/06,6554.8,6612.0,6544.0,6593.6,9571.0,12597356960.0
2017/09/07,6595.2,6616.0,6535.8,6549.4,9524.0,12536953120.0
2017/09/08,6556.6,6613.2,6522.0,6553.2,10936.0,14359907760.0
2017/09/11,6562.0,6662.2,6556.2,6661.8,11705.0,15479924440.0
2017/09/12,6671.2,6727.8,6616.8,6646.6,12628.0,16864436560.0
2017/09/13,6641.4,6690.6,6622.4,6681.6,10725.0,14284081520.0
2017/09/14,6689.0,6714.0,6652.4,6681.4,8593.0,11484851000.0
2017/09/15,6632.2,6635.0,6554.0,6588.0,11508.0,15179687240.0
2017/09/18,6577.0,6678.6,6577.0,6678.4,11344.0,15058587520.0
2017/09/19,6684.8,6695.6,6579.2,6600.6,11034.0,14653854080.0
2017/09/20,6606.2,6687.0,6589.6,6668.6,10902.0,14493065000.0
2017/09/21,6673.8,6678.0,6574.0,6594.6,11326.0,15012007880.0
2017/09/22,6583.4,6585.4,6492.6,6532.2,11104.0,14526597560.0
2017/09/25,6536.2,6555.2,6433.6,6440.8,10909.0,14180514440.0
2017/09/26,6450.2,6499.8,6450.0,6485.0,9697.0,12560345040.0
2017/09/27,6495.8,6583.8,6495.0,6560.0,9570.0,12538299760.0
2017/09/28,6559.6,6598.0,6515.6,6552.0,8530.0,11191577280.0
2017/09/29,6564.8,6620.0,6546.6,6598.2,9176.0,12093308080.0
2017/10/09,6699.0,6715.0,6644.4,6684.2,9761.0,13045082920.0
2017/10/10,6690.2,6718.4,6656.0,6717.0,9048.0,12093669560.0
2017/10/11,6726.0,6729.0,6646.2,6660.8,9397.0,12548870640.0
2017/10/12,6656.8,6674.6,6603.4,6650.2,9198.0,12219853240.0
2017/10/13,6661.0,6722.6,6655.4,6722.0,9541.0,12764558000.0
2017/10/16,6728.0,6728.0,6600.0,6606.6,11680.0,15544021200.0
2017/10/17,6600.0,6652.6,6584.4,6591.8,10644.0,14079640560.0
2017/10/18,6598.2,6627.8,6531.2,6542.8,10362.0,13660213600.0
2017/10/19,6543.0,6566.0,6487.0,6497.0,8358.0,10917051920.0
2017/10/20,6460.0,6544.0,6460.0,6530.0,10819.0,14078359560.0
2017/10/23,6536.8,6584.6,6520.2,6576.2,8413.0,11020362880.0
2017/10/24,6570.0,6574.2,6495.8,6560.8,10951.0,14311330120.0
2017/10/25,6565.0,6618.2,6526.0,6599.8,12020.0,15821798960.0
2017/10/26,6599.8,6671.4,6570.2,6622.6,11669.0,15465571040.0
2017/10/27,6625.4,6638.8,6566.0,6601.4,9710.0,12823474920.0
2017/10/30,6600.0,6607.0,6409.0,6468.2,12708.0,16475687200.0
2017/10/31,6468.0,6524.8,6446.6,6507.6,9877.0,12806081160.0
2017/11/01,6520.0,6563.6,6476.4,6481.0,10581.0,13806708080.0
2017/11/02,6480.4,6490.4,6403.0,6440.0,10208.0,13172682280.0
2017/11/03,6440.0,6463.0,6320.0,6362.0,11202.0,14325969640.0
2017/11/06,6380.0,6481.2,6357.2,6475.0,10490.0,13468340720.0
2017/11/07,6479.8,6519.6,6452.4,6514.4,10105.0,13108304680.0
2017/11/08,6515.0,6588.0,6504.6,6541.0,10231.0,13406964360.0
2017/11/09,6540.6,6602.0,6536.0,6600.4,8469.0,11118287520.0
2017/11/10,6594.8,6643.8,6571.6,6619.6,9186.0,12135237120.0
2017/11/13,6627.0,6666.4,6601.0,6654.0,8177.0,10858545800.0
2017/11/14,6642.0,6658.6,6575.8,6591.2,9516.0,12604627000.0
2017/11/15,6541.2,6551.8,6452.0,6481.8,6082.0,7907749040.0
2017/11/16,6483.0,6529.8,6472.2,6506.8,7847.0,10214301600.0
2017/11/17,6515.0,6519.8,6305.0,6323.6,12036.0,15460511480.0
2017/11/20,6325.2,6404.8,6220.0,6389.6,12786.0,16126216520.0
2017/11/21,6389.2,6444.6,6348.0,6418.0,11744.0,15040302560.0
2017/11/22,6430.0,6478.4,6342.4,6375.2,11872.0,15229702120.0
2017/11/23,6385.2,6398.8,6206.6,6208.2,12836.0,16234442360.0
2017/11/24,6208.2,6289.2,6200.0,6227.0,11166.0,13947642400.0
2017/11/27,6242.8,6263.2,6131.4,6136.0,11442.0,14213294160.0
2017/11/28,6147.4,6276.8,6147.4,6262.4,11769.0,14653705400.0
2017/11/29,6255.0,6320.0,6176.8,6273.2,11922.0,14901519840.0
2017/11/30,6260.0,6290.8,6190.8,6200.0,10720.0,13396899200.0
2017/12/01,6218.8,6324.2,6215.0,6279.0,10660.0,13385232360.0
2017/12/04,6279.0,6329.0,6217.6,6233.8,10948.0,13722745520.0
2017/12/05,6226.4,6247.8,6061.4,6098.0,11557.0,14230961200.0
2017/12/06,6103.0,6140.4,6026.0,6132.0,13550.0,16505667920.0
2017/12/07,6129.0,6169.8,6082.4,6085.6,11733.0,14385564480.0
2017/12/08,6088.6,6214.8,6088.6,6174.0,11866.0,14642665480.0
2017/12/11,6198.2,6273.0,6198.2,6270.6,10107.0,12619978200.0
2017/12/12,6260.0,6281.8,6217.2,6226.8,10533.0,13174890400.0
2017/12/13,6233.0,6274.6,6201.6,6273.8,10388.0,12968929800.0
2017/12/14,6278.0,6295.8,6236.0,6284.0,8162.0,10230147680.0
2017/12/15,6259.0,6260.2,6145.8,6207.0,11334.0,14055971200.0
2017/12/18,6216.0,6227.6,6135.2,6161.8,9672.0,11954089600.0
2017/12/19,6177.6,6246.6,6170.6,6234.0,9895.0,12311106440.0
2017/12/20,6230.4,6238.6,6150.0,6158.4,9779.0,12092909600.0
2017/12/21,6160.0,6269.0,6107.2,6227.0,12255.0,15191594120.0
2017/12/22,6234.0,6276.6,6223.2,6243.2,7802.0,9749003080.0
2017/12/25,6245.4,6265.6,6142.6,6162.0,9515.0,11778046000.0
2017/12/26,6163.0,6234.6,6132.2,6219.4,9924.0,12274172520.0
2017/12/27,6230.0,6233.8,6147.8,6156.2,9052.0,11212462640.0
2017/12/28,6145.0,6242.8,6145.0,6206.0,9604.0,11921988840.0
2017/12/29,6206.0,6305.0,6205.2,6280.8,8330.0,10394422200.0
2018/01/02,6293.0,6355.0,6266.6,6345.0,8880.0,11217410360.0
2018/01/03,6350.0,6411.4,6336.4,6388.2,8896.0,11348790760.0
2018/01/04,6375.0,6414.8,6375.0,6406.8,7374.0,9435132840.0
2018/01/05,6407.2,6429.2,6383.6,6400.8,7585.0,9716800000.0
2018/01/08,6400.8,6443.6,6378.6,6433.0,7945.0,10195577680.0
2018/01/09,6433.0,6437.6,6402.2,6435.0,7365.0,9457612320.0
2018/01/10,6427.0,6436.2,6360.0,6406.6,8377.0,10709147680.0
2018/01/11,6384.8,6443.0,6372.2,6423.2,8463.0,10846720440.0
2018/01/12,6419.8,6428.2,6372.8,6401.2,8205.0,10505557040.0
2018/01/15,6393.2,6396.0,6242.2,6273.0,9382.0,11850684400.0
2018/01/16,6261.2,6317.8,6261.2,6285.6,9437.0,11871699680.0
2018/01/17,6279.6,6299.2,6193.2,6250.0,10326.0,12904266760.0
2018/01/18,6252.0,6316.8,6246.2,6285.6,6976.0,8771201520.0
2018/01/19,6268.0,6304.2,6223.0,6232.0,8889.0,11137314960.0
2018/01/22,6234.8,6359.8,6200.8,6348.6,10788.0,13577432440.0
2018/01/23,6346.8,6377.0,6323.6,6345.8,8050.0,10218044240.0
2018/01/24,6350.0,6430.0,6326.6,6409.6,10524.0,13430338000.0
2018/01/25,6395.0,6449.6,6382.0,6387.0,9106.0,11691447240.0
2018/01/26,6387.0,6413.8,6377.0,6397.0,7311.0,9351343880.0
2018/01/29,6396.8,6430.4,6287.2,6312.2,9592.0,12188254920.0
2018/01/30,6307.8,6346.0,6291.4,6302.8,7853.0,9932585160.0
2018/01/31,6280.0,6285.0,6156.6,6186.6,9923.0,12323464400.0
2018/02/01,6189.8,6212.0,5961.4,5970.0,11166.0,13572511200.0
2018/02/02,5959.4,6018.6,5832.6,5986.2,11551.0,13756238000.0
2018/02/05,5930.0,6015.8,5916.4,5979.8,8507.0,10150531560.0
2018/02/06,5913.0,5933.2,5651.8,5686.8,12013.0,13985899360.0
2018/02/07,5805.2,5837.0,5606.8,5663.0,12850.0,14729347080.0
2018/02/08,5689.0,5804.8,5680.0,5747.0,10648.0,12260628520.0
2018/02/09,5645.0,5678.0,5453.2,5504.0,11985.0,13364141080.0
2018/02/12,5528.0,5698.0,5528.0,5637.8,5657.0,6376226880.0
2018/02/13,5670.2,5758.0,5668.2,5688.0,6464.0,7383982080.0
2018/02/14,5680.0,5715.0,5660.0,5708.0,6253.0,7113669000.0
2018/02/22,5780.0,5836.0,5738.8,5825.0,9041.0,10481676800.0
2018/02/23,5830.0,5853.4,5777.0,5833.4,9405.0,10946426000.0
2018/02/26,5876.6,6013.8,5865.0,6004.6,11347.0,13481589160.0
2018/02/27,5998.0,6022.6,5965.0,5979.6,9180.0,11010456400.0
2018/02/28,5953.6,6026.0,5918.2,5983.4,10025.0,11988849680.0
2018/03/01,5957.8,6074.4,5941.2,6057.8,10536.0,12695557360.0
2018/03/02,6019.8,6068.0,6005.0,6035.2,10214.0,12324631720.0
2018/03/05,6050.2,6066.4,5970.2,6019.2,9630.0,11583874120.0
2018/03/06,6035.8,6116.0,6025.2,6111.8,10569.0,12841201120.0
2018/03/07,6095.0,6106.0,6023.6,6031.0,10792.0,13106372720.0
2018/03/08,6049.0,6107.6,6039.0,6095.4,9471.0,11511405000.0
2018/03/09,6108.8,6207.8,6096.4,6198.8,10397.0,12799387920.0
2018/03/12,6233.0,6295.8,6225.6,6275.4,10294.0,12901279440.0
2018/03/13,6274.6,6284.6,6233.2,6241.0,9979.0,12492871960.0
2018/03/14,6234.4,6253.8,6157.4,6177.0,10245.0,12725167080.0
2018/03/15,6165.0,6214.0,6101.0,6172.0,9762.0,12021131120.0
2018/03/16,6124.6,6159.8,6067.6,6084.6,9291.0,11368298920.0
2018/03/19,6088.0,6158.6,6044.2,6080.4,10304.0,12578941480.0
2018/03/20,6050.0,6138.4,6022.6,6103.2,9947.0,12101205360.0
