<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2020/3/6 星期五,10:05:00,12640,12650,12640,12645,3825
2020/3/6 星期五,10:10:00,12645,12645,12630,12640,3455
2020/3/6 星期五,10:15:00,12640,12645,12615,12625,7435
2020/3/6 星期五,10:35:00,12620,12635,12590,12625,13167
2020/3/6 星期五,10:40:00,12625,12640,12620,12635,2796
2020/3/6 星期五,10:45:00,12630,12635,12620,12630,3185
2020/3/6 星期五,10:50:00,12630,12640,12625,12635,2882
2020/3/6 星期五,10:55:00,12630,12645,12625,12640,7037
2020/3/6 星期五,11:00:00,12640,12650,12635,12640,5380
2020/3/6 星期五,11:05:00,12640,12645,12630,12645,1800
2020/3/6 星期五,11:10:00,12645,12650,12640,12640,1936
2020/3/6 星期五,11:15:00,12635,12640,12630,12630,1340
2020/3/6 星期五,11:20:00,12630,12645,12625,12645,2770
2020/3/6 星期五,11:25:00,12640,12660,12640,12655,6325
2020/3/6 星期五,11:30:00,12655,12665,12645,12655,5144
2020/3/6 星期五,13:35:00,12640,12645,12600,12635,12967
2020/3/6 星期五,13:40:00,12630,12655,12625,12650,5383
2020/3/6 星期五,13:45:00,12650,12685,12645,12675,11037
2020/3/6 星期五,13:50:00,12675,12680,12660,12680,5675
2020/3/6 星期五,13:55:00,12680,12710,12675,12710,17358
2020/3/6 星期五,14:00:00,12710,12710,12690,12700,8190
2020/3/6 星期五,14:05:00,12705,12750,12700,12730,17703
2020/3/6 星期五,14:10:00,12730,12730,12690,12690,10230
2020/3/6 星期五,14:15:00,12685,12705,12670,12700,13867
2020/3/6 星期五,14:20:00,12695,12705,12685,12705,3214
2020/3/6 星期五,14:25:00,12700,12710,12695,12695,3074
2020/3/6 星期五,14:30:00,12690,12725,12685,12715,5304
2020/3/6 星期五,14:35:00,12715,12720,12700,12705,3134
2020/3/6 星期五,14:40:00,12710,12725,12705,12710,3190
2020/3/6 星期五,14:45:00,12710,12715,12675,12680,6073
2020/3/6 星期五,14:50:00,12685,12695,12665,12665,6325
2020/3/6 星期五,14:55:00,12670,12670,12635,12645,13150
2020/3/6 星期五,15:00:00,12640,12645,12600,12600,15713
2020/3/9 星期一,09:05:00,12190,12225,12155,12165,54525
2020/3/9 星期一,09:10:00,12160,12325,12160,12300,46377
2020/3/9 星期一,09:15:00,12300,12310,12260,12275,15885
2020/3/9 星期一,09:20:00,12280,12300,12240,12290,14878
2020/3/9 星期一,09:25:00,12290,12300,12265,12290,8323
2020/3/9 星期一,09:30:00,12285,12290,12245,12265,10489
2020/3/9 星期一,09:35:00,12255,12265,12205,12260,11046
2020/3/9 星期一,09:40:00,12255,12255,12220,12220,5957
2020/3/9 星期一,09:45:00,12220,12220,12175,12195,14387
2020/3/9 星期一,09:50:00,12200,12230,12190,12225,6615
2020/3/9 星期一,09:55:00,12225,12225,12180,12195,7002
2020/3/9 星期一,10:00:00,12195,12200,12165,12200,6898
2020/3/9 星期一,10:05:00,12200,12215,12175,12190,8184
2020/3/9 星期一,10:10:00,12190,12210,12180,12195,3805
2020/3/9 星期一,10:15:00,12200,12205,12190,12200,2936
2020/3/9 星期一,10:35:00,12200,12215,12180,12205,5140
2020/3/9 星期一,10:40:00,12210,12225,12200,12210,3926
2020/3/9 星期一,10:45:00,12205,12210,12195,12200,2288
2020/3/9 星期一,10:50:00,12200,12205,12195,12200,1630
2020/3/9 星期一,10:55:00,12200,12220,12195,12215,1343
2020/3/9 星期一,11:00:00,12215,12215,12190,12200,9859
2020/3/9 星期一,11:05:00,12200,12205,12180,12185,3718
2020/3/9 星期一,11:10:00,12190,12200,12180,12195,1565
2020/3/9 星期一,11:15:00,12200,12205,12185,12190,2381
2020/3/9 星期一,11:20:00,12185,12215,12185,12210,3135
2020/3/9 星期一,11:25:00,12205,12245,12200,12230,5722
2020/3/9 星期一,11:30:00,12230,12240,12200,12210,4313
2020/3/9 星期一,13:35:00,12205,12205,12155,12155,32716
2020/3/9 星期一,13:40:00,12155,12155,12155,12155,569
2020/3/9 星期一,13:45:00,12155,12190,12155,12155,14472
2020/3/9 星期一,13:50:00,12155,12165,12155,12155,8945
2020/3/9 星期一,13:55:00,12155,12155,12155,12155,453
2020/3/9 星期一,14:00:00,12155,12155,12155,12155,293
2020/3/9 星期一,14:05:00,12155,12200,12155,12180,17713
2020/3/9 星期一,14:10:00,12175,12195,12155,12160,13590
2020/3/9 星期一,14:15:00,12160,12175,12155,12155,8524
2020/3/9 星期一,14:20:00,12155,12170,12155,12160,5350
2020/3/9 星期一,14:25:00,12160,12165,12155,12155,2432
2020/3/9 星期一,14:30:00,12155,12160,12155,12160,3658
2020/3/9 星期一,14:35:00,12155,12155,12155,12155,873
2020/3/9 星期一,14:40:00,12155,12155,12155,12155,285
2020/3/9 星期一,14:45:00,12155,12155,12155,12155,470
2020/3/9 星期一,14:50:00,12155,12155,12155,12155,2785
2020/3/9 星期一,14:55:00,12155,12165,12155,12155,5601
2020/3/9 星期一,15:00:00,12155,12195,12155,12175,10389
