date,time,open,high,low,close,volume,turnover,settlement,open_interest
2016/01/05,0,3425.0,3486.6,3341.0,3408.8,18526.0,19015809900.0,3395.4,30025.0
2016/01/06,0,3417.2,3501.0,3417.2,3465.0,17110.0,17751466320.0,3482.2,28437.0
2016/01/07,0,3430.2,3438.8,3238.6,3245.2,4727.0,4761319920.0,3357.4,26483.0
2016/01/08,0,3320.4,3401.0,3215.4,3309.0,19258.0,19204669080.0,3336.4,27917.0
2016/01/11,0,3250.0,3313.2,3151.6,3151.8,20436.0,19952472060.0,3204.8,25749.0
2016/01/12,0,3204.8,3236.6,3166.2,3196.6,18644.0,17927563860.0,3198.6,22218.0
2016/01/13,0,3236.0,3249.2,3113.0,3152.8,18514.0,17803534140.0,3169.0,17553.0
2016/01/14,0,3098.2,3215.2,3082.0,3204.6,16415.0,15450788580.0,3199.8,9564.0
2016/01/15,0,3109.8,3127.8,2985.0,3027.8,16098.0,14783741760.0,3015.8,21230.0
2016/01/18,0,3010.0,3097.0,3010.0,3042.0,18938.0,17360830020.0,3052.8,23770.0
2016/01/19,0,3048.2,3156.0,3040.0,3134.0,18741.0,17419858080.0,3141.6,24760.0
2016/01/20,0,3115.6,3142.0,3051.2,3074.0,18141.0,16866446400.0,3078.2,25028.0
2016/01/21,0,3085.0,3139.0,2998.0,3011.0,20056.0,18485858580.0,3027.2,26016.0
2016/01/22,0,3058.8,3070.0,2985.2,3042.0,19068.0,17341244280.0,3042.2,26463.0
2016/01/25,0,3058.2,3086.8,3029.2,3044.2,15013.0,13762423740.0,3041.6,26512.0
2016/01/26,0,3025.6,3041.6,2881.0,2899.0,18918.0,16903087380.0,2914.8,27510.0
2016/01/27,0,2921.2,2922.8,2808.0,2867.6,21999.0,18920684280.0,2869.0,28533.0
2016/01/28,0,2856.0,2900.0,2811.4,2816.8,17931.0,15400378860.0,2842.0,28281.0
2016/01/29,0,2827.0,2938.0,2827.0,2903.8,20277.0,17590800120.0,2918.6,27511.0
2016/02/01,0,2910.0,2925.0,2843.0,2883.8,17230.0,14925561000.0,2866.8,26398.0
2016/02/02,0,2890.2,2963.0,2881.4,2948.8,18148.0,15978540540.0,2939.0,26011.0
2016/02/03,0,2924.4,2944.0,2881.2,2939.4,17007.0,14850944040.0,2926.4,25505.0
2016/02/04,0,2955.6,2998.0,2943.0,2978.8,17349.0,15465279420.0,2968.8,24933.0
2016/02/05,0,2969.6,2975.2,2934.0,2937.2,12402.0,11001964380.0,2948.6,21664.0
2016/02/15,0,2885.0,2948.6,2880.2,2929.8,14438.0,12625894320.0,2933.6,20497.0
2016/02/16,0,2946.0,3031.6,2944.8,3016.6,15217.0,13726267380.0,3021.0,17236.0
2016/02/17,0,2960.0,2996.2,2955.0,2987.8,9533.0,8513963280.0,2981.4,24300.0
2016/02/18,0,3010.0,3029.0,2973.6,2981.8,14347.0,12907388640.0,2988.6,29275.0
2016/02/19,0,2976.6,3010.6,2966.8,2980.8,16554.0,14838286380.0,2983.0,33822.0
2016/02/22,0,3013.0,3066.0,3003.0,3042.0,18228.0,16590382080.0,3041.6,35752.0
2016/02/23,0,3037.2,3047.0,2988.0,3022.4,18091.0,16381903320.0,3006.4,35773.0
2016/02/24,0,3017.0,3045.8,2977.0,3039.8,20368.0,18415216500.0,3018.0,36531.0
2016/02/25,0,3039.8,3043.6,2822.0,2847.0,23938.0,21178125060.0,2875.6,37659.0
2016/02/26,0,2879.0,2905.2,2851.0,2880.0,20746.0,17934147600.0,2889.8,37572.0
2016/02/29,0,2868.2,2879.0,2753.2,2789.0,22702.0,19067385300.0,2782.4,38393.0
2016/03/01,0,2800.0,2898.6,2793.4,2864.2,23348.0,19887306900.0,2872.0,37993.0
2016/03/02,0,2883.6,3017.8,2880.0,3009.0,24454.0,21641454180.0,3002.2,38725.0
2016/03/03,0,3010.0,3034.8,2998.2,3008.6,20460.0,18512602020.0,3009.0,37040.0
2016/03/04,0,3006.6,3069.0,2982.0,3052.4,23353.0,21216584880.0,3048.0,36766.0
2016/03/07,0,3090.2,3135.6,3048.0,3083.8,21358.0,19797011760.0,3068.2,36127.0
2016/03/08,0,3072.2,3080.0,2970.2,3075.4,22774.0,20670733740.0,3058.8,35263.0
2016/03/09,0,3029.2,3042.2,2992.0,3016.6,19523.0,17680571340.0,3020.4,33841.0
2016/03/10,0,3020.6,3060.0,2982.0,2983.0,19317.0,17534938200.0,3007.0,32584.0
2016/03/11,0,2980.2,3012.0,2961.0,2986.6,19754.0,17693303160.0,2985.2,30618.0
2016/03/14,0,3020.0,3108.8,3019.8,3042.0,21773.0,20043224280.0,3058.4,27858.0
2016/03/15,0,3043.0,3060.6,3011.2,3046.6,18995.0,17312611860.0,3044.8,23164.0
2016/03/16,0,3070.0,3096.8,3043.0,3062.0,17534.0,16131793080.0,3068.8,17790.0
2016/03/17,0,3099.0,3160.6,3071.0,3123.0,14253.0,13295196240.0,3128.8,9399.0
2016/03/18,0,3094.2,3164.2,3080.2,3125.0,21475.0,20125418880.0,3131.0,31003.0
2016/03/21,0,3161.0,3245.0,3161.0,3210.2,20669.0,19880531400.0,3208.6,33803.0
2016/03/22,0,3195.0,3220.0,3187.0,3194.6,16594.0,15945582540.0,3201.8,34343.0
2016/03/23,0,3205.0,3226.8,3166.0,3196.0,17323.0,16585739220.0,3190.2,34932.0
2016/03/24,0,3170.0,3186.0,3130.2,3144.8,19095.0,18093630660.0,3154.6,34318.0
2016/03/25,0,3150.0,3178.0,3143.4,3162.8,15121.0,14333042400.0,3157.2,34305.0
2016/03/28,0,3175.2,3216.8,3120.0,3129.8,18261.0,17394152100.0,3140.8,34930.0
2016/03/29,0,3136.2,3149.6,3082.0,3104.0,18588.0,17383150920.0,3102.4,34524.0
2016/03/30,0,3142.8,3197.6,3131.0,3190.0,19986.0,18959413440.0,3185.2,34696.0
2016/03/31,0,3203.4,3208.6,3172.8,3191.0,18153.0,17392662540.0,3192.4,34448.0
2016/04/01,0,3185.2,3210.0,3123.6,3206.6,19905.0,18940835880.0,3189.4,34992.0
2016/04/05,0,3190.2,3286.6,3180.8,3236.2,19764.0,19127360880.0,3243.6,35953.0
2016/04/06,0,3227.8,3244.4,3222.2,3239.4,14521.0,14092406940.0,3235.4,35149.0
2016/04/07,0,3257.2,3262.4,3195.0,3202.8,18429.0,17797467000.0,3208.8,34835.0
2016/04/08,0,3192.0,3192.6,3145.6,3180.0,18299.0,17414830320.0,3164.0,32868.0
2016/04/11,0,3207.0,3255.0,3205.0,3213.8,19938.0,19332657540.0,3222.2,29580.0
2016/04/12,0,3210.0,3222.0,3190.0,3215.4,17834.0,17145176400.0,3201.6,24317.0
2016/04/13,0,3245.0,3306.6,3242.4,3251.6,19544.0,19217043300.0,3272.2,17754.0
2016/04/14,0,3271.0,3284.6,3252.0,3269.2,12552.0,12311004360.0,3267.2,8994.0
2016/04/15,0,3234.4,3243.4,3220.2,3237.6,15020.0,14558416020.0,3228.8,29583.0
2016/04/18,0,3219.8,3220.8,3171.4,3191.6,15722.0,15033065880.0,3192.6,31001.0
2016/04/19,0,3226.6,3229.0,3175.2,3192.6,15275.0,14633097840.0,3191.2,31416.0
2016/04/20,0,3206.0,3217.0,3072.2,3114.8,22139.0,20849985180.0,3110.2,32793.0
2016/04/21,0,3110.0,3169.4,3103.6,3115.0,18879.0,17757257520.0,3137.4,32816.0
2016/04/22,0,3102.0,3147.0,3098.4,3141.2,15358.0,14419442940.0,3138.0,32165.0
2016/04/25,0,3125.0,3134.4,3083.0,3127.6,15420.0,14396697120.0,3123.6,31796.0
2016/04/26,0,3130.2,3157.4,3105.2,3143.0,15821.0,14862584220.0,3131.0,31839.0
2016/04/27,0,3148.2,3153.0,3117.0,3125.8,14153.0,13309248720.0,3126.4,31568.0
2016/04/28,0,3140.0,3141.0,3097.0,3121.2,15287.0,14299401120.0,3119.8,32629.0
2016/04/29,0,3111.0,3145.4,3110.4,3128.0,13294.0,12486892980.0,3131.2,31456.0
2016/05/03,0,3131.0,3204.6,3110.8,3200.0,17112.0,16285856160.0,3186.0,32682.0
2016/05/04,0,3187.0,3198.0,3167.2,3188.2,13064.0,12479661840.0,3187.4,31414.0
2016/05/05,0,3182.8,3192.8,3169.0,3192.6,12058.0,11511263580.0,3186.2,31133.0
2016/05/06,0,3194.4,3194.4,3088.4,3088.4,16948.0,15995680560.0,3118.0,31071.0
2016/05/09,0,3054.0,3085.0,3022.0,3022.0,16087.0,14733396840.0,3040.0,29286.0
2016/05/10,0,3023.0,3063.8,3023.0,3035.2,13761.0,12570734640.0,3042.0,28135.0
2016/05/11,0,3055.4,3081.8,3038.0,3052.4,14667.0,13450349760.0,3060.6,27133.0
2016/05/12,0,3038.0,3079.0,3014.8,3066.6,15299.0,14006749980.0,3067.0,26587.0
2016/05/13,0,3056.0,3094.4,3051.8,3068.0,12852.0,11838043200.0,3062.4,24758.0
2016/05/16,0,3062.4,3087.8,3033.0,3082.4,14047.0,12928384020.0,3077.6,22116.0
2016/05/17,0,3082.4,3099.0,3061.0,3081.4,14128.0,13044015060.0,3086.2,18111.0
2016/05/18,0,3023.0,3034.0,2985.0,3019.0,9909.0,8946562020.0,3008.4,25476.0
2016/05/19,0,3020.2,3049.0,3011.0,3014.2,13059.0,11871176580.0,3021.0,31010.0
2016/05/20,0,3005.0,3045.0,3002.0,3034.2,15268.0,13874466000.0,3037.0,34992.0
2016/05/23,0,3036.6,3073.0,3034.6,3043.0,13310.0,12192288720.0,3044.2,34928.0
2016/05/24,0,3045.0,3047.0,3010.0,3028.6,13615.0,12355603200.0,3024.6,34933.0
2016/05/25,0,3053.6,3059.0,3015.2,3021.6,13523.0,12320143020.0,3024.2,35442.0
2016/05/26,0,3024.0,3047.8,2988.0,3026.0,15660.0,14158422780.0,3021.8,36054.0
2016/05/27,0,3027.8,3039.8,3014.2,3033.6,12231.0,11105922780.0,3033.2,35123.0
2016/05/30,0,3028.0,3053.6,2992.8,3036.6,13652.0,12399787080.0,3035.8,35181.0
2016/05/31,0,3046.2,3158.8,2732.4,3158.8,21142.0,19693996380.0,3142.8,36012.0
2016/06/01,0,3150.2,3161.4,3131.8,3131.8,13754.0,12970960560.0,3135.8,34309.0
2016/06/02,0,3132.2,3146.0,3125.0,3135.4,10165.0,9558479220.0,3133.0,33751.0
2016/06/03,0,3144.2,3183.0,3132.6,3177.4,14543.0,13770034920.0,3173.6,34317.0
2016/06/06,0,3182.4,3193.2,3150.0,3157.4,12282.0,11647697820.0,3156.8,32375.0
2016/06/07,0,3164.0,3169.0,3151.8,3160.0,10101.0,9570761280.0,3158.2,30794.0
2016/06/08,0,3158.0,3160.0,3131.2,3148.0,11858.0,11184929160.0,3151.0,28926.0
2016/06/13,0,3119.0,3131.8,3027.0,3028.8,15138.0,14088971100.0,3072.6,25919.0
2016/06/14,0,3038.2,3069.2,3034.2,3050.4,15262.0,13985572080.0,3055.0,20487.0
2016/06/15,0,3026.6,3127.2,3021.0,3100.0,14507.0,13426525740.0,3103.6,14862.0
2016/06/16,0,3049.8,3057.6,3020.0,3028.8,9849.0,8981107680.0,3031.2,21835.0
2016/06/17,0,3046.2,3079.2,3024.0,3036.4,14605.0,13383278580.0,3034.8,27151.0
2016/06/20,0,3055.0,3061.6,3015.8,3049.2,12478.0,11374899660.0,3047.6,27835.0
2016/06/21,0,3061.0,3109.6,3027.6,3037.8,14903.0,13697925060.0,3042.0,29463.0
2016/06/22,0,3030.4,3076.0,3030.2,3076.0,12581.0,11543308560.0,3069.4,29340.0
2016/06/23,0,3076.0,3081.0,3040.0,3061.6,12182.0,11177285340.0,3058.4,29282.0
2016/06/24,0,3057.2,3086.6,2971.0,3013.2,17436.0,15888141600.0,3028.8,31444.0
2016/06/27,0,3015.2,3079.4,3015.2,3078.0,13704.0,12577739280.0,3072.8,30684.0
2016/06/28,0,3070.0,3098.2,3048.8,3094.0,12662.0,11661996720.0,3084.6,30846.0
2016/06/29,0,3100.0,3120.0,3091.0,3111.0,11917.0,11093173320.0,3101.4,30627.0
2016/06/30,0,3110.8,3124.4,3107.2,3111.2,9920.0,9265220160.0,3113.4,30159.0
2016/07/01,0,3118.8,3133.8,3100.0,3101.0,10794.0,10097292420.0,3112.6,30510.0
2016/07/04,0,3095.6,3183.0,3095.0,3170.0,14314.0,13537609920.0,3171.8,31850.0
2016/07/05,0,3166.6,3184.8,3160.2,3172.8,10359.0,9860368380.0,3174.0,30999.0
2016/07/06,0,3165.6,3187.0,3148.0,3184.2,12261.0,11655532740.0,3177.8,30189.0
2016/07/07,0,3186.2,3192.8,3161.2,3185.6,12262.0,11692173240.0,3183.2,28845.0
2016/07/08,0,3177.0,3187.8,3163.6,3171.4,11560.0,11008310220.0,3177.2,26629.0
2016/07/11,0,3182.0,3227.8,3175.0,3176.6,15212.0,14614176240.0,3197.0,23741.0
2016/07/12,0,3185.0,3276.6,3182.2,3262.6,15305.0,14792081340.0,3252.4,19653.0
2016/07/13,0,3270.2,3299.0,3265.4,3272.4,13812.0,13606695240.0,3275.2,13215.0
2016/07/14,0,3244.2,3248.0,3224.0,3241.0,9507.0,9236393340.0,3235.2,24623.0
2016/07/15,0,3259.2,3259.2,3231.0,3243.2,11061.0,10755126240.0,3243.2,28282.0
2016/07/18,0,3243.2,3246.8,3218.2,3224.2,10930.0,10601310900.0,3229.8,29814.0
2016/07/19,0,3228.0,3237.8,3185.0,3206.0,12293.0,11832834420.0,3203.4,30744.0
2016/07/20,0,3212.6,3221.8,3195.6,3196.0,9911.0,9533367540.0,3203.0,30446.0
2016/07/21,0,3199.8,3242.2,3198.8,3220.2,12599.0,12180093660.0,3220.6,31940.0
2016/07/22,0,3213.0,3223.0,3188.6,3194.2,11866.0,11400710700.0,3197.8,32301.0
2016/07/25,0,3200.0,3219.8,3190.6,3198.0,10376.0,9971927040.0,3199.4,32209.0
2016/07/26,0,3199.4,3247.0,3196.8,3247.0,11772.0,11394695460.0,3239.0,33150.0
2016/07/27,0,3253.2,3255.8,3122.0,3163.0,17238.0,16494672960.0,3160.0,32520.0
2016/07/28,0,3164.2,3206.6,3162.6,3191.0,13906.0,13298370960.0,3193.4,32253.0
2016/07/29,0,3188.8,3201.6,3170.2,3181.8,10977.0,10503823320.0,3184.6,31898.0
2016/08/01,0,3174.0,3183.8,3136.0,3151.6,12001.0,11359598940.0,3158.6,32058.0
2016/08/02,0,3176.0,3176.0,3148.6,3164.8,9146.0,8670384000.0,3162.2,31524.0
2016/08/03,0,3158.8,3181.0,3154.6,3166.0,10500.0,9977623620.0,3165.0,31075.0
2016/08/04,0,3166.2,3178.0,3145.0,3177.2,10262.0,9737149380.0,3171.6,30489.0
2016/08/05,0,3181.0,3209.8,3166.2,3193.0,10937.0,10455854340.0,3191.4,30331.0
2016/08/08,0,3190.0,3224.4,3168.2,3223.0,11751.0,11282019720.0,3216.6,30029.0
2016/08/09,0,3221.0,3247.0,3215.0,3244.0,10838.0,10509649440.0,3239.0,29372.0
2016/08/10,0,3244.2,3252.2,3231.0,3234.2,8585.0,8342734860.0,3235.6,28266.0
2016/08/11,0,3231.6,3269.6,3226.0,3226.2,12119.0,11797882140.0,3237.6,27821.0
2016/08/12,0,3222.0,3293.6,3222.0,3288.0,12973.0,12656329260.0,3277.2,26219.0
2016/08/15,0,3300.0,3423.8,3292.8,3380.0,15851.0,15995354340.0,3394.8,22158.0
2016/08/16,0,3391.8,3414.8,3372.0,3373.4,13177.0,13401998280.0,3379.2,16812.0
2016/08/17,0,3363.0,3373.4,3335.4,3341.8,9245.0,9300850980.0,3349.4,31048.0
2016/08/18,0,3345.6,3369.8,3320.0,3336.0,11816.0,11867472540.0,3332.0,35865.0
2016/08/19,0,3341.0,3343.0,3312.0,3332.4,12783.0,12766779840.0,3334.0,39407.0
2016/08/22,0,3337.2,3353.0,3308.0,3317.0,11748.0,11719787040.0,3317.8,39552.0
2016/08/23,0,3316.4,3340.6,3295.0,3318.0,12959.0,12916146060.0,3311.2,40244.0
2016/08/24,0,3318.8,3327.4,3294.4,3302.2,11716.0,11633365440.0,3302.4,39779.0
2016/08/25,0,3282.4,3289.8,3249.8,3284.2,12694.0,12460786980.0,3279.4,39932.0
2016/08/26,0,3292.0,3312.0,3273.4,3278.4,11968.0,11822044620.0,3282.4,39885.0
2016/08/29,0,3280.0,3292.4,3268.0,3279.2,10526.0,10357427400.0,3279.8,39477.0
2016/08/30,0,3288.8,3307.0,3273.0,3293.2,11574.0,11418071760.0,3287.8,39423.0
2016/08/31,0,3293.2,3319.0,3281.0,3310.6,13164.0,13029232800.0,3305.6,38166.0
2016/09/01,0,3309.0,3309.6,3270.0,3271.8,11261.0,11128814160.0,3287.4,37722.0
2016/09/02,0,3275.8,3305.0,3270.0,3289.0,11612.0,11460493680.0,3289.4,37336.0
2016/09/05,0,3300.2,3328.8,3294.6,3299.4,11459.0,11368421220.0,3300.6,36730.0
2016/09/06,0,3299.0,3336.0,3272.8,3329.0,14441.0,14324031780.0,3325.8,35802.0
2016/09/07,0,3335.0,3343.6,3322.8,3330.2,11112.0,11111285040.0,3329.8,33860.0
2016/09/08,0,3329.8,3333.0,3318.0,3328.2,10597.0,10569537660.0,3323.0,31613.0
2016/09/09,0,3330.0,3333.6,3306.0,3309.0,12732.0,12685185840.0,3315.2,28065.0
2016/09/12,0,3261.0,3264.6,3225.0,3234.6,16786.0,16349414100.0,3237.0,21263.0
2016/09/13,0,3252.0,3256.6,3240.2,3245.6,12019.0,11712843720.0,3247.6,14220.0
2016/09/14,0,3194.2,3212.4,3185.6,3187.8,9545.0,9167321100.0,3194.4,25303.0
2016/09/19,0,3195.0,3223.6,3195.0,3214.0,10049.0,9687367320.0,3212.4,28051.0
2016/09/20,0,3215.4,3218.0,3205.2,3214.4,7777.0,7494678780.0,3212.4,28929.0
2016/09/21,0,3214.0,3237.8,3212.0,3236.6,9348.0,9049490340.0,3231.8,29528.0
2016/09/22,0,3245.6,3279.6,3243.0,3262.8,10550.0,10323133080.0,3259.8,30349.0
2016/09/23,0,3268.2,3271.4,3247.6,3248.4,8040.0,7849786680.0,3251.0,30311.0
2016/09/26,0,3241.0,3241.0,3203.0,3204.8,9949.0,9618468420.0,3214.8,30879.0
2016/09/27,0,3202.0,3229.8,3200.8,3224.8,10789.0,10403170320.0,3218.6,30272.0
2016/09/28,0,3223.6,3226.0,3213.2,3221.4,7502.0,7246528200.0,3219.2,29767.0
2016/09/29,0,3226.2,3252.4,3225.8,3241.8,9394.0,9131031780.0,3240.2,29772.0
2016/09/30,0,3231.6,3256.6,3231.6,3246.0,7931.0,7720451640.0,3247.4,28841.0
2016/10/10,0,3265.0,3298.8,3210.6,3289.2,10644.0,10445173620.0,3286.0,29007.0
2016/10/11,0,3289.6,3302.8,3285.4,3298.0,8410.0,8311813800.0,3293.8,28022.0
2016/10/12,0,3291.0,3294.0,3280.2,3289.8,6935.0,6840515640.0,3286.0,27442.0
2016/10/13,0,3289.2,3307.0,3280.2,3287.2,8419.0,8309539680.0,3290.8,26964.0
2016/10/14,0,3285.8,3303.0,3270.4,3301.8,9586.0,9451980720.0,3293.2,25045.0
2016/10/17,0,3302.0,3308.2,3263.0,3271.0,10665.0,10524435180.0,3277.6,21683.0
2016/10/18,0,3277.6,3322.2,3272.6,3317.0,12333.0,12197471580.0,3314.8,16950.0
2016/10/19,0,3326.0,3335.0,3308.8,3312.8,9822.0,9785025840.0,3313.0,11501.0
2016/10/20,0,3289.6,3296.0,3282.0,3289.6,8715.0,8599761060.0,3290.4,23083.0
2016/10/21,0,3282.8,3314.4,3274.2,3297.2,11285.0,11150763420.0,3297.0,26892.0
2016/10/24,0,3300.0,3367.8,3300.0,3344.2,10891.0,10901020800.0,3345.8,27906.0
2016/10/25,0,3347.2,3350.0,3335.0,3338.8,7215.0,7231200360.0,3339.6,27438.0
2016/10/26,0,3335.2,3346.6,3324.4,3329.8,7995.0,8000646540.0,3331.4,27450.0
2016/10/27,0,3330.4,3334.0,3312.2,3324.6,8062.0,8032440180.0,3322.0,27617.0
2016/10/28,0,3327.2,3354.8,3316.0,3324.0,10221.0,10219204680.0,3325.4,28027.0
2016/10/31,0,3318.0,3324.0,3290.2,3317.4,8789.0,8726659680.0,3318.0,27324.0
2016/11/01,0,3318.4,3345.8,3315.0,3341.2,8391.0,8388325440.0,3339.4,27055.0
2016/11/02,0,3332.4,3338.0,3313.4,3319.2,8048.0,8027400360.0,3320.4,26623.0
2016/11/03,0,3313.0,3374.8,3310.4,3351.8,11000.0,11034166920.0,3355.8,27804.0
2016/11/04,0,3357.8,3369.8,3335.0,3338.6,8896.0,8948072160.0,3341.4,26299.0
2016/11/07,0,3341.4,3356.8,3335.4,3343.4,7726.0,7754641320.0,3344.4,26042.0
2016/11/08,0,3352.6,3378.6,3348.6,3365.2,8667.0,8742675060.0,3362.0,25996.0
2016/11/09,0,3366.0,3368.0,3297.2,3348.2,11623.0,11650613040.0,3345.0,25641.0
2016/11/10,0,3381.0,3399.8,3372.6,3379.4,9322.0,9466724520.0,3382.0,24528.0
2016/11/11,0,3376.4,3422.0,3368.4,3416.8,10335.0,10527351600.0,3412.2,23491.0
2016/11/14,0,3406.8,3449.6,3400.2,3425.6,10933.0,11241262860.0,3418.6,20750.0
2016/11/15,0,3420.6,3430.8,3411.2,3423.2,9841.0,10097845500.0,3419.6,16301.0
2016/11/16,0,3409.2,3412.8,3394.2,3398.2,7022.0,7164918480.0,3402.0,28465.0
2016/11/17,0,3396.0,3407.6,3379.8,3405.8,9307.0,9475852140.0,3399.6,32812.0
2016/11/18,0,3411.2,3411.2,3384.2,3394.6,9630.0,9822400920.0,3394.4,35338.0
2016/11/21,0,3396.2,3444.6,3394.8,3415.0,10971.0,11249538060.0,3409.2,36986.0
2016/11/22,0,3420.0,3451.0,3419.2,3450.8,9954.0,10265398380.0,3442.8,36529.0
2016/11/23,0,3456.6,3469.0,3443.0,3458.6,10452.0,10842081180.0,3454.0,35692.0
2016/11/24,0,3456.8,3487.4,3447.8,3464.8,9515.0,9890721180.0,3465.0,35704.0
2016/11/25,0,3467.0,3517.4,3443.6,3517.0,10461.0,10904296740.0,3496.4,35486.0
2016/11/28,0,3520.0,3547.6,3518.0,3532.4,9956.0,10548023160.0,3531.8,34874.0
2016/11/29,0,3521.0,3581.4,3511.4,3561.6,12071.0,12852240240.0,3562.8,34310.0
2016/11/30,0,3557.2,3571.0,3527.0,3534.6,12373.0,13165320900.0,3535.6,32538.0
2016/12/01,0,3542.8,3583.0,3541.8,3568.4,11232.0,12004099560.0,3559.6,32099.0
2016/12/02,0,3566.0,3569.6,3516.8,3526.0,11119.0,11806827480.0,3527.2,31242.0
2016/12/05,0,3482.6,3503.4,3451.0,3453.0,12081.0,12602398620.0,3461.0,29872.0
2016/12/06,0,3458.0,3476.6,3448.4,3448.4,9722.0,10100975280.0,3459.0,28108.0
2016/12/07,0,3455.0,3464.0,3438.0,3459.4,9833.0,10185727320.0,3459.4,26297.0
2016/12/08,0,3468.4,3472.0,3455.4,3458.6,8869.0,9214129140.0,3460.4,24825.0
2016/12/09,0,3459.2,3497.8,3445.4,3479.0,10953.0,11415765720.0,3477.4,23644.0
2016/12/12,0,3482.8,3482.8,3385.2,3390.4,12652.0,13005258300.0,3395.8,20282.0
2016/12/13,0,3389.4,3407.0,3371.0,3391.0,11052.0,11243489520.0,3399.4,15878.0
2016/12/14,0,3389.8,3403.6,3370.0,3371.6,10019.0,10194861120.0,3385.6,10451.0
2016/12/15,0,3331.6,3354.4,3284.2,3299.6,9962.0,9922016580.0,3300.4,24071.0
2016/12/16,0,3306.0,3330.6,3303.0,3313.6,9490.0,9440046600.0,3316.0,26793.0
2016/12/19,0,3308.0,3313.6,3290.2,3299.0,7423.0,7353889260.0,3297.6,27302.0
2016/12/20,0,3300.0,3302.8,3251.8,3274.0,9340.0,9173386920.0,3262.6,28100.0
2016/12/21,0,3283.0,3319.2,3281.6,3310.0,9529.0,9441938700.0,3304.6,28111.0
2016/12/22,0,3307.0,3310.0,3285.2,3300.0,7730.0,7648505940.0,3300.8,28026.0
2016/12/23,0,3300.8,3302.8,3261.8,3277.0,8272.0,8137719780.0,3271.2,28103.0
2016/12/26,0,3266.2,3298.6,3233.8,3289.6,9606.0,9403450620.0,3288.4,28626.0
2016/12/27,0,3285.8,3305.8,3285.8,3290.4,7206.0,7124693940.0,3291.8,28093.0
2016/12/28,0,3289.0,3298.2,3267.2,3281.4,7355.0,7241660040.0,3277.4,28054.0
2016/12/29,0,3277.0,3303.0,3268.6,3283.0,8831.0,8702659440.0,3289.6,27964.0
2016/12/30,0,3289.2,3307.4,3282.0,3285.0,8283.0,8186158860.0,3292.0,27570.0
2017/01/03,0,3290.0,3346.0,3290.0,3326.0,9339.0,9318230280.0,3327.0,27863.0
2017/01/04,0,3320.6,3363.0,3320.6,3358.4,9213.0,9239999100.0,3357.2,27247.0
2017/01/05,0,3359.8,3365.8,3346.4,3350.8,7689.0,7738076640.0,3352.8,27281.0
2017/01/06,0,3353.2,3358.8,3335.0,3336.4,7331.0,7355330820.0,3338.6,27071.0
2017/01/09,0,3335.0,3360.8,3335.0,3352.0,7780.0,7818160320.0,3352.4,27021.0
2017/01/10,0,3350.0,3359.8,3341.4,3343.6,7408.0,7446643320.0,3349.6,26497.0
2017/01/11,0,3345.4,3360.0,3320.2,3323.0,9173.0,9188787840.0,3328.6,26052.0
2017/01/12,0,3323.4,3335.2,3297.4,3300.0,8714.0,8680534200.0,3310.0,24971.0
2017/01/13,0,3309.0,3334.6,3302.6,3309.2,9409.0,9358537560.0,3313.0,24173.0
2017/01/16,0,3309.0,3313.6,3191.4,3301.2,12079.0,11932232400.0,3291.4,20980.0
2017/01/17,0,3308.6,3326.0,3291.4,3315.4,10767.0,10691078460.0,3318.2,16255.0
2017/01/18,0,3315.2,3358.2,3310.2,3345.0,9632.0,9643315380.0,3343.0,11646.0
2017/01/19,0,3322.0,3337.0,3313.6,3322.2,8718.0,8696151300.0,3322.0,19719.0
2017/01/20,0,3320.2,3356.6,3320.2,3353.0,9525.0,9552517620.0,3349.4,22190.0
2017/01/23,0,3355.2,3379.2,3347.8,3352.0,7862.0,7927007160.0,3352.0,22485.0
2017/01/24,0,3358.0,3364.4,3342.6,3353.4,6796.0,6831801840.0,3351.6,21848.0
2017/01/25,0,3346.0,3370.0,3336.0,3369.2,6715.0,6761932560.0,3363.8,21779.0
2017/01/26,0,3370.4,3394.8,3370.0,3377.6,6096.0,6185171940.0,3380.4,21579.0
2017/02/03,0,3387.0,3387.6,3342.6,3357.0,6655.0,6704698500.0,3353.2,21929.0
2017/02/06,0,3358.0,3368.6,3343.0,3354.0,7671.0,7725550740.0,3351.6,21477.0
2017/02/07,0,3354.6,3360.6,3331.2,3349.0,7257.0,7287948660.0,3344.0,21105.0
2017/02/08,0,3344.8,3373.8,3328.8,3369.4,8905.0,8950472580.0,3364.8,20500.0
2017/02/09,0,3367.0,3400.8,3366.6,3380.6,8169.0,8295210780.0,3381.2,19503.0
2017/02/10,0,3386.4,3410.2,3382.6,3402.0,8802.0,8964489900.0,3398.4,18387.0
2017/02/13,0,3409.4,3426.2,3404.4,3419.0,8678.0,8892132540.0,3418.2,15562.0
2017/02/14,0,3404.2,3408.6,3395.6,3402.6,4154.0,4238443620.0,3401.8,21528.0
2017/02/15,0,3402.6,3418.8,3384.6,3390.0,7258.0,7415179980.0,3397.8,25124.0
2017/02/16,0,3393.0,3412.4,3392.8,3411.8,7909.0,8074506420.0,3405.8,28570.0
2017/02/17,0,3420.0,3439.6,3391.0,3392.4,11628.0,11909759340.0,3398.4,32160.0
2017/02/20,0,3401.0,3464.4,3400.2,3462.6,16250.0,16742089620.0,3451.8,37926.0
