<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2019/11/27 星期三,11:05:00,7235,7240,7230,7240,3948
2019/11/27 星期三,11:10:00,7235,7240,7230,7235,2078
2019/11/27 星期三,11:15:00,7240,7240,7235,7240,860
2019/11/27 星期三,11:20:00,7240,7245,7235,7235,3556
2019/11/27 星期三,11:25:00,7240,7240,7230,7235,2540
2019/11/27 星期三,11:30:00,7240,7245,7235,7245,2412
2019/11/27 星期三,13:35:00,7240,7245,7230,7235,8920
2019/11/27 星期三,13:40:00,7235,7240,7230,7230,2008
2019/11/27 星期三,13:45:00,7230,7235,7225,7225,2224
2019/11/27 星期三,13:50:00,7230,7235,7225,7230,3178
2019/11/27 星期三,13:55:00,7230,7235,7230,7230,2100
2019/11/27 星期三,14:00:00,7235,7235,7225,7230,1620
2019/11/27 星期三,14:05:00,7230,7235,7225,7230,3980
2019/11/27 星期三,14:10:00,7235,7235,7225,7230,1840
2019/11/27 星期三,14:15:00,7230,7235,7220,7220,4818
2019/11/27 星期三,14:20:00,7220,7225,7220,7220,1540
2019/11/27 星期三,14:25:00,7220,7230,7220,7225,2344
2019/11/27 星期三,14:30:00,7225,7230,7220,7225,4898
2019/11/27 星期三,14:35:00,7220,7225,7215,7215,1886
2019/11/27 星期三,14:40:00,7215,7220,7205,7210,14410
2019/11/27 星期三,14:45:00,7205,7210,7185,7190,14124
2019/11/27 星期三,14:50:00,7185,7205,7180,7205,19022
2019/11/27 星期三,14:55:00,7205,7205,7185,7185,13810
2019/11/27 星期三,15:00:00,7190,7200,7185,7190,19852
2019/11/28 星期四,09:05:00,7210,7220,7205,7210,6542
2019/11/28 星期四,09:10:00,7205,7215,7205,7215,1490
2019/11/28 星期四,09:15:00,7210,7215,7205,7210,1370
2019/11/28 星期四,09:20:00,7210,7220,7210,7215,2460
2019/11/28 星期四,09:25:00,7215,7220,7215,7220,1060
2019/11/28 星期四,09:30:00,7220,7230,7215,7215,9458
2019/11/28 星期四,09:35:00,7215,7230,7215,7220,3456
2019/11/28 星期四,09:40:00,7225,7225,7210,7220,7508
2019/11/28 星期四,09:45:00,7220,7220,7210,7210,2402
2019/11/28 星期四,09:50:00,7210,7215,7200,7205,7040
2019/11/28 星期四,09:55:00,7200,7205,7185,7190,8820
2019/11/28 星期四,10:00:00,7185,7200,7185,7200,5224
2019/11/28 星期四,10:05:00,7200,7200,7190,7190,3506
2019/11/28 星期四,10:10:00,7190,7200,7190,7200,2026
2019/11/28 星期四,10:15:00,7200,7200,7190,7190,2222
